profile_key,display_name,guidance_role,auto_suggest_mode,guidance_portion_g,contexts,reviewed_contexts_json,context_reason,changed_from_v4896602,ready_to_eat,reviewed_preparation_state,preparation_reason,priority_nutrients,flags
ciqual:11093,"Aneth, frais",small_quantity,never,5.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",aromatic,False,True,assembly,ingredient_or_condiment,[],"[""small_quantity""]"
ciqual:11063,"Aneth, séché",small_quantity,never,5.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",aromatic,False,True,assembly,ingredient_or_condiment,"[""calcium_mg"",""iron_mg""]","[""small_quantity""]"
ciqual:27001,"Anguille, bouillie/cuite à l'eau",food,familiar_only,120.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""energy"",""fat"",""protein"",""selenium_ug"",""vitamin_e_mg"",""zinc_mg""]","[""curated_familiar_only""]"
ciqual:27016,"Anguille, crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""energy"",""fat"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_d_ug"",""iodine_ug"",""phosphorus_mg"",""protein"",""vitamin_b2_mg"",""vitamin_b3_mg""]",[]
ciqual:26999,"Anguille, cuite (aliment moyen)",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""zinc_mg""]",[]
ciqual:27000,"Anguille, rôtie/cuite au four",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""vitamin_b12_ug"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg"",""zinc_mg"",""vitamin_b1_mg"",""vitamin_b9_ug""]",[]
ciqual:13056,"Anone ou chérimole, chair sans peau, crue",food,general,150.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""potassium_mg"",""vitamin_b6_mg"",""vitamin_c_mg"",""vitamin_b1_mg"",""vitamin_b2_mg""]",[]
ciqual:20995,"Ao-nori (Ulva sp., ex Enteromorpha sp.), séchée ou
déshydratée",ingredient,familiar_only,5.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",role_ingredient,False,True,assembly,ingredient_or_condiment,"[""iodine_ug"",""iron_mg"",""magnesium_mg"",""fiber""]","[""seaweed_variable_minerals""]"
ciqual:1007,Apéritif à base de vin ou vermouth,beverage,never,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",alcohol_meal,True,True,ready,ready_food,"[""energy"",""carbs""]","[""alcohol""]"
ciqual:1011,"Apéritif anisé sans alcool, à diluer",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",alcohol_meal,False,True,ready,ready_food,"[""fiber""]","[""curated_familiar_only""]"
ciqual:10057,"Araignée de mer, bouillie/cuite à l'eau",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""calcium_mg"",""energy"",""iodine_ug"",""phosphorus_mg"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_b2_mg"",""vitamin_b9_ug"",""zinc_mg""]","[""curated_familiar_only""]"
ciqual:20067,"Artichaut, appertisé, égoutté",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber""]",[]
ciqual:20155,"Artichaut, coeur, appertisé, égoutté",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""vitamin_c_mg"",""potassium_mg""]",[]
ciqual:20052,"Artichaut, cru",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""magnesium_mg"",""potassium_mg"",""vitamin_c_mg"",""energy"",""iron_mg"",""phosphorus_mg"",""vitamin_b6_mg""]",[]
ciqual:20000,"Artichaut, cuit",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg"",""magnesium_mg"",""phosphorus_mg"",""vitamin_b3_mg"",""vitamin_c_mg""]",[]
ciqual:20074,"Artichaut, cuit à la vapeur sous pression",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg"",""energy"",""magnesium_mg"",""phosphorus_mg""]",[]
ciqual:20156,"Artichaut, fond, appertisé, égoutté",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""vitamin_b6_mg"",""vitamin_c_mg"",""potassium_mg""]",[]
ciqual:20232,"Artichaut, fond, surgelé, cru",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,requires_cooking,frozen_raw,"[""fiber"",""carbs"",""energy""]",[]
ciqual:20998,"Ascophylle noueux ou goémon noir (Ascophyllum
nodosum), séché ou déshydraté",ingredient,familiar_only,5.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",role_ingredient,False,True,assembly,ingredient_or_condiment,"[""iodine_ug"",""calcium_mg"",""fiber"",""magnesium_mg""]","[""seaweed_variable_minerals""]"
ciqual:12761,Asiago,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""calcium_mg"",""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b2_mg"",""vitamin_b9_ug"",""zinc_mg""]","[""curated_familiar_only""]"
ciqual:20277,"Asperge blanche, bouillie/cuite à l'eau",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""phosphorus_mg"",""potassium_mg"",""vitamin_c_mg""]","[""curated_familiar_only""]"
ciqual:20299,"Asperge verte, bouillie/cuite à l'eau",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg"",""energy"",""iron_mg"",""phosphorus_mg"",""protein"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_c_mg""]","[""curated_familiar_only""]"
ciqual:20076,"Asperge, appertisée, égouttée",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""vitamin_c_mg"",""fiber"",""iron_mg"",""potassium_mg"",""vitamin_b2_mg"",""vitamin_b6_mg""]",[]
ciqual:20282,"Asperge, blanche ou violette, pelée, crue",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""iron_mg"",""phosphorus_mg"",""potassium_mg"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_c_mg""]",[]
ciqual:20349,"Asperge, bouillie/cuite à l'eau (aliment moyen)",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg"",""phosphorus_mg"",""vitamin_b1_mg"",""vitamin_c_mg""]","[""curated_familiar_only""]"
ciqual:20279,"Asperge, verte, crue",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg"",""vitamin_c_mg"",""iron_mg"",""phosphorus_mg"",""vitamin_b6_mg""]",[]
dict:dfb01391-51a2-4a1c-ab62-180553f97cb4,Attiéké — Côte d’Ivoire,food,general,180.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,ready,ready_food,"[""carbs"",""energy"",""fat""]",[]
ciqual:20300,"Aubergine, chair et peau, rôtie/cuite au four",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg""]",[]
ciqual:20053,"Aubergine, crue",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg""]",[]
ciqual:20002,"Aubergine, cuite",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",vegetable,False,True,ready,ready_food,"[""fiber"",""vitamin_b1_mg""]",[]
ciqual:36800,"Autruche, viande crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""fat"",""protein"",""vitamin_b12_ug"",""energy"",""iron_mg"",""phosphorus_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""zinc_mg""]",[]
ciqual:36801,"Autruche, viande cuite",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""protein"",""vitamin_b12_ug"",""zinc_mg"",""fat"",""iron_mg"",""phosphorus_mg"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg""]",[]
dict:055a95bf-a186-417e-8a8c-7dd512a2dc30,Avocat,food,general,75.0,"[""breakfast"",""lunch"",""snack"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",existing_meal_contexts,False,True,ready,ready_food,"[""fat"",""energy"",""fiber"",""potassium_mg""]",[]
ciqual:9310,"Avoine, crue",food,general,70.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_starch,True,True,ready,ready_food,"[""energy"",""fiber"",""phosphorus_mg"",""carbs"",""iron_mg"",""magnesium_mg"",""protein"",""vitamin_b1_mg"",""zinc_mg"",""fat""]",[]
ciqual:23021,"Baba au rhum, artisanal",beverage,never,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",alcohol_meal,True,True,ready,ready_food,"[""carbs"",""fat"",""fiber"",""iron_mg"",""phosphorus_mg"",""protein"",""vitamin_b12_ug"",""vitamin_b2_mg""]","[""alcohol""]"
ciqual:19688,"Baba au rhum, rayon frais",beverage,never,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",alcohol_meal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""protein""]","[""alcohol""]"
ciqual:13183,"Baie de goji, séchée",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""potassium_mg"",""iron_mg"",""magnesium_mg"",""phosphorus_mg"",""protein"",""fat"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:23300,"Baklava ou baklawa (pâtisserie orientale aux amandes
et sirop)",treat,familiar_only,60.0,"[""snack""]","[""snack""]",profile_sweet,False,True,ready,ready_food,"[""energy"",""fat"",""carbs"",""vitamin_e_mg"",""magnesium_mg"",""phosphorus_mg"",""protein"",""vitamin_b2_mg""]","[""sweet_treat""]"
ciqual:20198,"Bambou, pousse, crue",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,ready,ready_food,"[""fiber"",""potassium_mg"",""vitamin_b1_mg"",""vitamin_b6_mg"",""phosphorus_mg"",""zinc_mg""]",[]
ciqual:20188,"Bambou, pousses, appertisées, égouttées",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,ready,ready_food,"[""potassium_mg"",""fiber"",""vitamin_b6_mg""]",[]
ciqual:20800,"Banane jaune, chair sans peau, cuite à la vapeur,
prélevée à la Martinique",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""vitamin_c_mg""]",[]
ciqual:53100,"Banane plantain, crue",food,general,180.0,"[""breakfast"",""snack""]","[""lunch"",""dinner""]",starch,True,True,requires_cooking,dry_or_raw_starch_legume,"[""carbs"",""energy"",""fiber"",""potassium_mg"",""vitamin_b6_mg"",""vitamin_c_mg"",""magnesium_mg""]",[]
ciqual:53101,"Banane plantain, cuite",food,general,180.0,"[""breakfast"",""snack""]","[""lunch"",""dinner""]",starch,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""potassium_mg"",""vitamin_b6_mg"",""vitamin_c_mg"",""magnesium_mg""]",[]
ciqual:13005,"Banane, chair sans peau, crue",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""potassium_mg"",""magnesium_mg"",""vitamin_b6_mg"",""vitamin_c_mg""]",[]
ciqual:13089,"Banane, chair sans peau, sèche",food,general,30.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""potassium_mg""]",[]
dict:13544487-c066-42c0-a2f7-38b9cf703c68,Banku — Ghana,food,general,180.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""protein""]",[]
dict:16f03170-0ad7-4c11-8fce-a9f83892fd19,Baozi — Chine,meal,familiar_only,350.0,"[""lunch"",""snack""]","[""lunch"",""snack""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""fiber"",""protein""]","[""composite_meal""]"
ciqual:26206,"Bar commun ou loup (Méditerranée), élevage, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""protein"",""vitamin_b12_ug"",""vitamin_b3_mg"",""vitamin_d_ug"",""energy"",""fat"",""phosphorus_mg"",""potassium_mg"",""vitamin_b6_mg"",""magnesium_mg""]",[]
ciqual:26205,"Bar commun ou loup (Méditerranée), sauvage, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_d_ug"",""energy"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""fat""]",[]
ciqual:26072,"Bar commun ou loup, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_d_ug"",""energy"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""iodine_ug""]",[]
ciqual:27030,"Bar commun ou loup, rôti/cuit au four",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""protein"",""vitamin_b12_ug"",""vitamin_d_ug"",""energy"",""fat"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""iodine_ug""]",[]
ciqual:26001,"Bar rayé ou bar d'Amérique, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_protein,False,True,requires_cooking,raw_animal,"[""protein"",""vitamin_b12_ug"",""energy"",""iodine_ug"",""phosphorus_mg"",""potassium_mg"",""fat"",""iron_mg"",""magnesium_mg"",""vitamin_b3_mg""]",[]
ciqual:31002,"Barre à la noix de coco, enrobée de chocolat",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""energy"",""fat"",""carbs"",""fiber""]","[""sweet_treat""]"
ciqual:31102,"Barre céréalière ""équilibre"" au chocolat, enrichie en
vitamines et minéraux",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_b6_mg"",""vitamin_e_mg"",""calcium_mg"",""fat"",""iron_mg"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg""]","[""sweet_treat""]"
ciqual:31101,"Barre céréalière ""équilibre"" aux fruits, enrichie en
vitamines et minéraux",food,familiar_only,150.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""calcium_mg"",""carbs"",""energy"",""fiber"",""iron_mg"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""curated_familiar_only""]"
ciqual:31106,Barre céréalière au chocolat,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug""]","[""sweet_treat""]"
ciqual:31115,Barre céréalière au chocolat et aux fruits,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_b9_ug"",""vitamin_c_mg"",""fiber""]","[""sweet_treat""]"
ciqual:31114,Barre céréalière aux amandes ou noisettes,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg"",""vitamin_b12_ug"",""iron_mg"",""magnesium_mg"",""potassium_mg"",""protein""]","[""curated_familiar_only""]"
ciqual:31113,Barre céréalière aux fruits,food,familiar_only,150.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""phosphorus_mg"",""fiber"",""iodine_ug"",""iron_mg"",""magnesium_mg"",""potassium_mg"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:31104,Barre céréalière diététique hypocalorique,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""phosphorus_mg"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""zinc_mg"",""calcium_mg""]","[""curated_familiar_only""]"
ciqual:31100,"Barre céréalière pour petit déjeuner au lait, au
chocolat ou non, enrichie en vitamines et minéraux",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""calcium_mg"",""carbs"",""energy"",""vitamin_b1_mg"",""vitamin_b6_mg"",""fiber"",""iron_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b9_ug""]","[""sweet_treat""]"
ciqual:31098,Barre chocolat au lait avec nougat,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""energy"",""fat"",""carbs"",""calcium_mg"",""fiber"",""phosphorus_mg""]","[""sweet_treat""]"
ciqual:31071,Barre chocolatée aux fruits secs,treat,familiar_only,150.0,"[""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_fruit,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""calcium_mg"",""phosphorus_mg"",""protein"",""vitamin_b2_mg"",""fiber"",""iron_mg"",""vitamin_b12_ug""]","[""sweet_treat""]"
ciqual:31000,Barre chocolatée biscuitée,treat,familiar_only,100.0,"[""snack""]","[""snack""]",role_treat,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""iron_mg"",""phosphorus_mg"",""calcium_mg"",""iodine_ug"",""magnesium_mg"",""potassium_mg""]","[""sweet_treat""]"
ciqual:31001,Barre chocolatée non biscuitée enrobée,treat,familiar_only,100.0,"[""snack""]","[""snack""]",role_treat,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""phosphorus_mg"",""vitamin_e_mg"",""calcium_mg"",""iodine_ug"",""iron_mg"",""magnesium_mg"",""vitamin_b2_mg""]","[""sweet_treat""]"
ciqual:31035,Barre glacée chocolatée,treat,familiar_only,100.0,"[""snack""]","[""snack""]",role_treat,False,True,ready,ready_food,"[""energy"",""fat"",""carbs"",""vitamin_b2_mg"",""calcium_mg"",""iodine_ug"",""magnesium_mg"",""potassium_mg"",""vitamin_b12_ug"",""zinc_mg""]","[""sweet_treat""]"
ciqual:31012,Barre ou confiserie chocolatée au lait,treat,familiar_only,150.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""zinc_mg"",""calcium_mg"",""fiber"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""protein""]","[""sweet_treat""]"
ciqual:23082,"Barre pâtissière, préemballée",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""phosphorus_mg"",""protein""]","[""curated_familiar_only""]"
ciqual:37000,"Base de pizza (pâte et sauce à la crème), crue",meal,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",complete_meal,False,True,requires_cooking,meal_not_ready,"[""carbs"",""energy"",""fat"",""protein""]","[""composite_meal""]"
