ciqual_code,nutrient_key,value_100g,unit,source,source_version
25934,iron_mg,0.29,mg,ANSES - Table Ciqual 2025,2025-11-03
25934,magnesium_mg,9.35,mg,ANSES - Table Ciqual 2025,2025-11-03
25934,potassium_mg,94,mg,ANSES - Table Ciqual 2025,2025-11-03
25934,vitamin_c_mg,3.84,mg,ANSES - Table Ciqual 2025,2025-11-03
25935,calcium_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
25935,iron_mg,0.14,mg,ANSES - Table Ciqual 2025,2025-11-03
25935,magnesium_mg,5,mg,ANSES - Table Ciqual 2025,2025-11-03
25935,potassium_mg,65,mg,ANSES - Table Ciqual 2025,2025-11-03
25935,zinc_mg,0.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25935,vitamin_b12_ug,0.14,µg,ANSES - Table Ciqual 2025,2025-11-03
25935,omega3_g,0.0077,g,ANSES - Table Ciqual 2025,2025-11-03
25936,calcium_mg,10,mg,ANSES - Table Ciqual 2025,2025-11-03
25936,iron_mg,0.02,mg,ANSES - Table Ciqual 2025,2025-11-03
25936,magnesium_mg,2.5,mg,ANSES - Table Ciqual 2025,2025-11-03
25936,potassium_mg,48,mg,ANSES - Table Ciqual 2025,2025-11-03
25936,zinc_mg,0.07,mg,ANSES - Table Ciqual 2025,2025-11-03
25936,vitamin_b12_ug,0.028,µg,ANSES - Table Ciqual 2025,2025-11-03
25942,calcium_mg,20,mg,ANSES - Table Ciqual 2025,2025-11-03
25942,iodine_ug,1,µg,ANSES - Table Ciqual 2025,2025-11-03
25942,magnesium_mg,5.26,mg,ANSES - Table Ciqual 2025,2025-11-03
25942,potassium_mg,56.7,mg,ANSES - Table Ciqual 2025,2025-11-03
25942,zinc_mg,0.083,mg,ANSES - Table Ciqual 2025,2025-11-03
25945,calcium_mg,15,mg,ANSES - Table Ciqual 2025,2025-11-03
25945,iron_mg,0.14,mg,ANSES - Table Ciqual 2025,2025-11-03
25945,magnesium_mg,5.8,mg,ANSES - Table Ciqual 2025,2025-11-03
25945,potassium_mg,130,mg,ANSES - Table Ciqual 2025,2025-11-03
25945,zinc_mg,0.13,mg,ANSES - Table Ciqual 2025,2025-11-03
25945,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
25945,vitamin_b12_ug,0.036,µg,ANSES - Table Ciqual 2025,2025-11-03
25945,omega3_g,0.015,g,ANSES - Table Ciqual 2025,2025-11-03
25947,calcium_mg,5,mg,ANSES - Table Ciqual 2025,2025-11-03
25947,iron_mg,0.05,mg,ANSES - Table Ciqual 2025,2025-11-03
25947,magnesium_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
25947,potassium_mg,10,mg,ANSES - Table Ciqual 2025,2025-11-03
25947,selenium_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
25947,zinc_mg,0.01,mg,ANSES - Table Ciqual 2025,2025-11-03
25947,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
25947,vitamin_b12_ug,0.01,µg,ANSES - Table Ciqual 2025,2025-11-03
25948,calcium_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
25948,iron_mg,0.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25948,magnesium_mg,2,mg,ANSES - Table Ciqual 2025,2025-11-03
25948,potassium_mg,8,mg,ANSES - Table Ciqual 2025,2025-11-03
25948,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
25948,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
25949,calcium_mg,9.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25949,iron_mg,0.18,mg,ANSES - Table Ciqual 2025,2025-11-03
25949,magnesium_mg,4.8,mg,ANSES - Table Ciqual 2025,2025-11-03
25949,potassium_mg,62,mg,ANSES - Table Ciqual 2025,2025-11-03
25949,zinc_mg,0.08,mg,ANSES - Table Ciqual 2025,2025-11-03
25950,calcium_mg,7.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25950,iron_mg,0.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25950,magnesium_mg,3.5,mg,ANSES - Table Ciqual 2025,2025-11-03
25950,potassium_mg,36,mg,ANSES - Table Ciqual 2025,2025-11-03
25950,zinc_mg,0.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25950,vitamin_b12_ug,0.026,µg,ANSES - Table Ciqual 2025,2025-11-03
25954,potassium_mg,0.01,mg,ANSES - Table Ciqual 2025,2025-11-03
25956,potassium_mg,122,mg,ANSES - Table Ciqual 2025,2025-11-03
25956,vitamin_c_mg,5,mg,ANSES - Table Ciqual 2025,2025-11-03
25962,vitamin_c_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
25963,calcium_mg,24,mg,ANSES - Table Ciqual 2025,2025-11-03
25963,iron_mg,0.27,mg,ANSES - Table Ciqual 2025,2025-11-03
25963,magnesium_mg,7.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25963,potassium_mg,120,mg,ANSES - Table Ciqual 2025,2025-11-03
25963,zinc_mg,0.18,mg,ANSES - Table Ciqual 2025,2025-11-03
25963,vitamin_c_mg,9,mg,ANSES - Table Ciqual 2025,2025-11-03
25963,omega3_g,0.03,g,ANSES - Table Ciqual 2025,2025-11-03
25964,calcium_mg,12,mg,ANSES - Table Ciqual 2025,2025-11-03
25964,iron_mg,0.11,mg,ANSES - Table Ciqual 2025,2025-11-03
25964,magnesium_mg,3,mg,ANSES - Table Ciqual 2025,2025-11-03
25964,potassium_mg,50,mg,ANSES - Table Ciqual 2025,2025-11-03
25964,zinc_mg,0.09,mg,ANSES - Table Ciqual 2025,2025-11-03
25964,vitamin_c_mg,6,mg,ANSES - Table Ciqual 2025,2025-11-03
25967,calcium_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
25967,iron_mg,0.11,mg,ANSES - Table Ciqual 2025,2025-11-03
25967,magnesium_mg,8.9,mg,ANSES - Table Ciqual 2025,2025-11-03
25967,potassium_mg,210,mg,ANSES - Table Ciqual 2025,2025-11-03
25967,zinc_mg,0.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25967,vitamin_c_mg,1.98,mg,ANSES - Table Ciqual 2025,2025-11-03
25967,omega3_g,0.02,g,ANSES - Table Ciqual 2025,2025-11-03
25969,calcium_mg,28.7,mg,ANSES - Table Ciqual 2025,2025-11-03
25969,iron_mg,0.27,mg,ANSES - Table Ciqual 2025,2025-11-03
25969,iodine_ug,17.2,µg,ANSES - Table Ciqual 2025,2025-11-03
25969,magnesium_mg,6.98,mg,ANSES - Table Ciqual 2025,2025-11-03
25969,potassium_mg,103,mg,ANSES - Table Ciqual 2025,2025-11-03
25969,selenium_ug,9.24,µg,ANSES - Table Ciqual 2025,2025-11-03
25969,zinc_mg,0.18,mg,ANSES - Table Ciqual 2025,2025-11-03
25969,vitamin_c_mg,5.42,mg,ANSES - Table Ciqual 2025,2025-11-03
25969,vitamin_b12_ug,0.24,µg,ANSES - Table Ciqual 2025,2025-11-03
25969,omega3_g,0.047,g,ANSES - Table Ciqual 2025,2025-11-03
25972,calcium_mg,18,mg,ANSES - Table Ciqual 2025,2025-11-03
25972,iron_mg,0.19,mg,ANSES - Table Ciqual 2025,2025-11-03
25972,iodine_ug,70,µg,ANSES - Table Ciqual 2025,2025-11-03
25972,magnesium_mg,6.9,mg,ANSES - Table Ciqual 2025,2025-11-03
25972,potassium_mg,49,mg,ANSES - Table Ciqual 2025,2025-11-03
25972,zinc_mg,0.11,mg,ANSES - Table Ciqual 2025,2025-11-03
25972,vitamin_b12_ug,1.98,µg,ANSES - Table Ciqual 2025,2025-11-03
1033,calcium_mg,23.6,mg,ANSES - Table Ciqual 2025,2025-11-03
1033,iron_mg,0.84,mg,ANSES - Table Ciqual 2025,2025-11-03
1033,magnesium_mg,27.6,mg,ANSES - Table Ciqual 2025,2025-11-03
1033,potassium_mg,249,mg,ANSES - Table Ciqual 2025,2025-11-03
1033,selenium_ug,7,µg,ANSES - Table Ciqual 2025,2025-11-03
1033,zinc_mg,0.65,mg,ANSES - Table Ciqual 2025,2025-11-03
1033,vitamin_c_mg,3.22,mg,ANSES - Table Ciqual 2025,2025-11-03
1033,vitamin_b9_ug,14.1,µg,ANSES - Table Ciqual 2025,2025-11-03
1033,omega3_g,0.082,g,ANSES - Table Ciqual 2025,2025-11-03
8601,calcium_mg,23.3,mg,ANSES - Table Ciqual 2025,2025-11-03
8601,iron_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
8601,iodine_ug,6,µg,ANSES - Table Ciqual 2025,2025-11-03
8601,magnesium_mg,6.5,mg,ANSES - Table Ciqual 2025,2025-11-03
8601,potassium_mg,38.6,mg,ANSES - Table Ciqual 2025,2025-11-03
8601,zinc_mg,0.64,mg,ANSES - Table Ciqual 2025,2025-11-03
8601,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
8601,vitamin_b12_ug,1.2,µg,ANSES - Table Ciqual 2025,2025-11-03
8601,omega3_g,0.011,g,ANSES - Table Ciqual 2025,2025-11-03
8612,omega3_g,0.02,g,ANSES - Table Ciqual 2025,2025-11-03
25001,calcium_mg,15,mg,ANSES - Table Ciqual 2025,2025-11-03
25001,iron_mg,0.92,mg,ANSES - Table Ciqual 2025,2025-11-03
25001,magnesium_mg,12,mg,ANSES - Table Ciqual 2025,2025-11-03
25001,potassium_mg,190,mg,ANSES - Table Ciqual 2025,2025-11-03
25001,zinc_mg,3.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25001,vitamin_b12_ug,1.59,µg,ANSES - Table Ciqual 2025,2025-11-03
25001,omega3_g,0.02,g,ANSES - Table Ciqual 2025,2025-11-03
25033,calcium_mg,16.9,mg,ANSES - Table Ciqual 2025,2025-11-03
25033,iron_mg,1.75,mg,ANSES - Table Ciqual 2025,2025-11-03
25033,iodine_ug,3.8,µg,ANSES - Table Ciqual 2025,2025-11-03
25033,magnesium_mg,13.3,mg,ANSES - Table Ciqual 2025,2025-11-03
25033,potassium_mg,230,mg,ANSES - Table Ciqual 2025,2025-11-03
25033,zinc_mg,2.91,mg,ANSES - Table Ciqual 2025,2025-11-03
25033,vitamin_d_ug,0.5,µg,ANSES - Table Ciqual 2025,2025-11-03
25033,vitamin_c_mg,0.8,mg,ANSES - Table Ciqual 2025,2025-11-03
25033,vitamin_b12_ug,0.6,µg,ANSES - Table Ciqual 2025,2025-11-03
25033,omega3_g,0.022,g,ANSES - Table Ciqual 2025,2025-11-03
25035,calcium_mg,17.5,mg,ANSES - Table Ciqual 2025,2025-11-03
25035,iron_mg,2.15,mg,ANSES - Table Ciqual 2025,2025-11-03
25035,magnesium_mg,13.3,mg,ANSES - Table Ciqual 2025,2025-11-03
25035,potassium_mg,200,mg,ANSES - Table Ciqual 2025,2025-11-03
25035,zinc_mg,2.77,mg,ANSES - Table Ciqual 2025,2025-11-03
25089,calcium_mg,60.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25089,iron_mg,0.68,mg,ANSES - Table Ciqual 2025,2025-11-03
25089,iodine_ug,8,µg,ANSES - Table Ciqual 2025,2025-11-03
25089,magnesium_mg,37.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25089,potassium_mg,336,mg,ANSES - Table Ciqual 2025,2025-11-03
25089,zinc_mg,1.16,mg,ANSES - Table Ciqual 2025,2025-11-03
25089,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
25089,vitamin_b12_ug,0.58,µg,ANSES - Table Ciqual 2025,2025-11-03
25089,omega3_g,0.12,g,ANSES - Table Ciqual 2025,2025-11-03
25121,calcium_mg,14,mg,ANSES - Table Ciqual 2025,2025-11-03
25121,iron_mg,1.3,mg,ANSES - Table Ciqual 2025,2025-11-03
25121,iodine_ug,3.3,µg,ANSES - Table Ciqual 2025,2025-11-03
25121,magnesium_mg,16,mg,ANSES - Table Ciqual 2025,2025-11-03
25121,potassium_mg,145,mg,ANSES - Table Ciqual 2025,2025-11-03
25121,selenium_ug,0.11,µg,ANSES - Table Ciqual 2025,2025-11-03
25121,zinc_mg,0.21,mg,ANSES - Table Ciqual 2025,2025-11-03
25121,vitamin_d_ug,0.04,µg,ANSES - Table Ciqual 2025,2025-11-03
25121,vitamin_c_mg,1.5,mg,ANSES - Table Ciqual 2025,2025-11-03
25121,vitamin_b12_ug,1.4,µg,ANSES - Table Ciqual 2025,2025-11-03
25125,calcium_mg,27.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25125,iron_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
25125,iodine_ug,5.54,µg,ANSES - Table Ciqual 2025,2025-11-03
25125,magnesium_mg,37.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25125,potassium_mg,272,mg,ANSES - Table Ciqual 2025,2025-11-03
25125,selenium_ug,3.26,µg,ANSES - Table Ciqual 2025,2025-11-03
25125,zinc_mg,1.25,mg,ANSES - Table Ciqual 2025,2025-11-03
25125,vitamin_d_ug,0.1,µg,ANSES - Table Ciqual 2025,2025-11-03
25125,vitamin_c_mg,1.34,mg,ANSES - Table Ciqual 2025,2025-11-03
25125,vitamin_b12_ug,0.41,µg,ANSES - Table Ciqual 2025,2025-11-03
25126,calcium_mg,27.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25126,iron_mg,1.03,mg,ANSES - Table Ciqual 2025,2025-11-03
25126,iodine_ug,5.4,µg,ANSES - Table Ciqual 2025,2025-11-03
25126,magnesium_mg,38.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25126,potassium_mg,264,mg,ANSES - Table Ciqual 2025,2025-11-03
25126,selenium_ug,6.08,µg,ANSES - Table Ciqual 2025,2025-11-03
25126,zinc_mg,1.09,mg,ANSES - Table Ciqual 2025,2025-11-03
25126,vitamin_d_ug,0.14,µg,ANSES - Table Ciqual 2025,2025-11-03
25126,vitamin_c_mg,1.33,mg,ANSES - Table Ciqual 2025,2025-11-03
25126,vitamin_b12_ug,0.28,µg,ANSES - Table Ciqual 2025,2025-11-03
25163,calcium_mg,29,mg,ANSES - Table Ciqual 2025,2025-11-03
25163,iron_mg,2.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25163,iodine_ug,9.01,µg,ANSES - Table Ciqual 2025,2025-11-03
25163,magnesium_mg,26.9,mg,ANSES - Table Ciqual 2025,2025-11-03
25163,potassium_mg,326,mg,ANSES - Table Ciqual 2025,2025-11-03
25163,selenium_ug,5.66,µg,ANSES - Table Ciqual 2025,2025-11-03
25163,zinc_mg,2.88,mg,ANSES - Table Ciqual 2025,2025-11-03
25163,vitamin_d_ug,0.2,µg,ANSES - Table Ciqual 2025,2025-11-03
25163,vitamin_c_mg,6.94,mg,ANSES - Table Ciqual 2025,2025-11-03
25163,vitamin_b12_ug,1.23,µg,ANSES - Table Ciqual 2025,2025-11-03
25163,omega3_g,0.043,g,ANSES - Table Ciqual 2025,2025-11-03
25172,calcium_mg,16.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25172,iron_mg,1.06,mg,ANSES - Table Ciqual 2025,2025-11-03
25172,iodine_ug,6.98,µg,ANSES - Table Ciqual 2025,2025-11-03
25172,magnesium_mg,14.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25172,potassium_mg,199,mg,ANSES - Table Ciqual 2025,2025-11-03
25172,selenium_ug,6.48,µg,ANSES - Table Ciqual 2025,2025-11-03
25172,zinc_mg,2.26,mg,ANSES - Table Ciqual 2025,2025-11-03
25172,vitamin_d_ug,0.29,µg,ANSES - Table Ciqual 2025,2025-11-03
25172,vitamin_c_mg,1.06,mg,ANSES - Table Ciqual 2025,2025-11-03
25172,vitamin_b12_ug,0.74,µg,ANSES - Table Ciqual 2025,2025-11-03
25172,omega3_g,0.038,g,ANSES - Table Ciqual 2025,2025-11-03
25173,calcium_mg,28.7,mg,ANSES - Table Ciqual 2025,2025-11-03
25173,iron_mg,1.11,mg,ANSES - Table Ciqual 2025,2025-11-03
25173,iodine_ug,7.97,µg,ANSES - Table Ciqual 2025,2025-11-03
25173,magnesium_mg,24.3,mg,ANSES - Table Ciqual 2025,2025-11-03
25173,potassium_mg,328,mg,ANSES - Table Ciqual 2025,2025-11-03
25173,selenium_ug,6.95,µg,ANSES - Table Ciqual 2025,2025-11-03
25173,zinc_mg,2.26,mg,ANSES - Table Ciqual 2025,2025-11-03
25173,vitamin_d_ug,0.13,µg,ANSES - Table Ciqual 2025,2025-11-03
25173,vitamin_c_mg,0.0063,mg,ANSES - Table Ciqual 2025,2025-11-03
25173,vitamin_b12_ug,0.72,µg,ANSES - Table Ciqual 2025,2025-11-03
25174,calcium_mg,18,mg,ANSES - Table Ciqual 2025,2025-11-03
25174,iron_mg,0.51,mg,ANSES - Table Ciqual 2025,2025-11-03
25174,magnesium_mg,18,mg,ANSES - Table Ciqual 2025,2025-11-03
25174,potassium_mg,210,mg,ANSES - Table Ciqual 2025,2025-11-03
25174,zinc_mg,0.44,mg,ANSES - Table Ciqual 2025,2025-11-03
25174,vitamin_c_mg,2.51,mg,ANSES - Table Ciqual 2025,2025-11-03
25174,vitamin_b12_ug,0.15,µg,ANSES - Table Ciqual 2025,2025-11-03
25174,omega3_g,0.05,g,ANSES - Table Ciqual 2025,2025-11-03
25200,iron_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
25207,calcium_mg,9.9,mg,ANSES - Table Ciqual 2025,2025-11-03
25207,iron_mg,0.49,mg,ANSES - Table Ciqual 2025,2025-11-03
25207,magnesium_mg,12,mg,ANSES - Table Ciqual 2025,2025-11-03
25207,potassium_mg,160,mg,ANSES - Table Ciqual 2025,2025-11-03
25207,zinc_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25207,vitamin_b12_ug,0.27,µg,ANSES - Table Ciqual 2025,2025-11-03
25207,omega3_g,0.06,g,ANSES - Table Ciqual 2025,2025-11-03
25213,calcium_mg,24,mg,ANSES - Table Ciqual 2025,2025-11-03
25213,iron_mg,0.94,mg,ANSES - Table Ciqual 2025,2025-11-03
25213,magnesium_mg,18,mg,ANSES - Table Ciqual 2025,2025-11-03
25213,potassium_mg,260,mg,ANSES - Table Ciqual 2025,2025-11-03
25213,zinc_mg,2.3,mg,ANSES - Table Ciqual 2025,2025-11-03
25213,vitamin_c_mg,1.62,mg,ANSES - Table Ciqual 2025,2025-11-03
25213,vitamin_b12_ug,1.61,µg,ANSES - Table Ciqual 2025,2025-11-03
25213,omega3_g,0.23,g,ANSES - Table Ciqual 2025,2025-11-03
25221,calcium_mg,24,mg,ANSES - Table Ciqual 2025,2025-11-03
25221,iron_mg,2.4,mg,ANSES - Table Ciqual 2025,2025-11-03
25221,magnesium_mg,26,mg,ANSES - Table Ciqual 2025,2025-11-03
25221,potassium_mg,330,mg,ANSES - Table Ciqual 2025,2025-11-03
25221,zinc_mg,3.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25221,vitamin_b12_ug,1.75,µg,ANSES - Table Ciqual 2025,2025-11-03
25221,omega3_g,0.34,g,ANSES - Table Ciqual 2025,2025-11-03
25222,calcium_mg,12,mg,ANSES - Table Ciqual 2025,2025-11-03
25222,iron_mg,1.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25222,magnesium_mg,16,mg,ANSES - Table Ciqual 2025,2025-11-03
25222,potassium_mg,250,mg,ANSES - Table Ciqual 2025,2025-11-03
25222,zinc_mg,2.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25222,vitamin_b12_ug,1.25,µg,ANSES - Table Ciqual 2025,2025-11-03
25222,omega3_g,0.28,g,ANSES - Table Ciqual 2025,2025-11-03
25506,calcium_mg,10.9,mg,ANSES - Table Ciqual 2025,2025-11-03
25506,iron_mg,1.4,mg,ANSES - Table Ciqual 2025,2025-11-03
25506,iodine_ug,4.32,µg,ANSES - Table Ciqual 2025,2025-11-03
25506,magnesium_mg,21.4,mg,ANSES - Table Ciqual 2025,2025-11-03
25506,potassium_mg,273,mg,ANSES - Table Ciqual 2025,2025-11-03
25506,selenium_ug,8.36,µg,ANSES - Table Ciqual 2025,2025-11-03
25506,zinc_mg,1.01,mg,ANSES - Table Ciqual 2025,2025-11-03
25506,vitamin_d_ug,0.03,µg,ANSES - Table Ciqual 2025,2025-11-03
25506,vitamin_c_mg,9.46,mg,ANSES - Table Ciqual 2025,2025-11-03
25506,vitamin_b12_ug,0.98,µg,ANSES - Table Ciqual 2025,2025-11-03
25512,calcium_mg,16.4,mg,ANSES - Table Ciqual 2025,2025-11-03
25512,iron_mg,0.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25512,iodine_ug,14.7,µg,ANSES - Table Ciqual 2025,2025-11-03
25512,magnesium_mg,24,mg,ANSES - Table Ciqual 2025,2025-11-03
25512,potassium_mg,215,mg,ANSES - Table Ciqual 2025,2025-11-03
25512,selenium_ug,5.88,µg,ANSES - Table Ciqual 2025,2025-11-03
25512,zinc_mg,0.66,mg,ANSES - Table Ciqual 2025,2025-11-03
25512,vitamin_b12_ug,0.21,µg,ANSES - Table Ciqual 2025,2025-11-03
25512,omega3_g,0.15,g,ANSES - Table Ciqual 2025,2025-11-03
25538,calcium_mg,112,mg,ANSES - Table Ciqual 2025,2025-11-03
25538,iron_mg,1.84,mg,ANSES - Table Ciqual 2025,2025-11-03
25538,iodine_ug,9.12,µg,ANSES - Table Ciqual 2025,2025-11-03
25538,magnesium_mg,22.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25538,potassium_mg,242,mg,ANSES - Table Ciqual 2025,2025-11-03
25538,selenium_ug,5.84,µg,ANSES - Table Ciqual 2025,2025-11-03
25538,zinc_mg,2.79,mg,ANSES - Table Ciqual 2025,2025-11-03
25538,vitamin_d_ug,0.38,µg,ANSES - Table Ciqual 2025,2025-11-03
25538,vitamin_c_mg,5.87,mg,ANSES - Table Ciqual 2025,2025-11-03
25538,vitamin_b12_ug,2.04,µg,ANSES - Table Ciqual 2025,2025-11-03
25541,calcium_mg,15.8,mg,ANSES - Table Ciqual 2025,2025-11-03
25541,iron_mg,1.34,mg,ANSES - Table Ciqual 2025,2025-11-03
25541,iodine_ug,2.59,µg,ANSES - Table Ciqual 2025,2025-11-03
25541,magnesium_mg,19.5,mg,ANSES - Table Ciqual 2025,2025-11-03
25541,potassium_mg,240,mg,ANSES - Table Ciqual 2025,2025-11-03
25541,selenium_ug,1.37,µg,ANSES - Table Ciqual 2025,2025-11-03
25541,zinc_mg,0.87,mg,ANSES - Table Ciqual 2025,2025-11-03
25541,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
25541,vitamin_c_mg,11.7,mg,ANSES - Table Ciqual 2025,2025-11-03
25541,vitamin_b12_ug,0.93,µg,ANSES - Table Ciqual 2025,2025-11-03
25565,calcium_mg,9.8,mg,ANSES - Table Ciqual 2025,2025-11-03
25565,iron_mg,0.61,mg,ANSES - Table Ciqual 2025,2025-11-03
25565,magnesium_mg,31,mg,ANSES - Table Ciqual 2025,2025-11-03
25565,potassium_mg,340,mg,ANSES - Table Ciqual 2025,2025-11-03
25565,zinc_mg,1.5,mg,ANSES - Table Ciqual 2025,2025-11-03
25565,vitamin_b12_ug,0.41,µg,ANSES - Table Ciqual 2025,2025-11-03
25565,omega3_g,0.07,g,ANSES - Table Ciqual 2025,2025-11-03
25585,calcium_mg,23,mg,ANSES - Table Ciqual 2025,2025-11-03
25585,iron_mg,2.4,mg,ANSES - Table Ciqual 2025,2025-11-03
25585,magnesium_mg,25,mg,ANSES - Table Ciqual 2025,2025-11-03
25585,potassium_mg,430,mg,ANSES - Table Ciqual 2025,2025-11-03
25585,zinc_mg,4.4,mg,ANSES - Table Ciqual 2025,2025-11-03
25585,vitamin_c_mg,10.8,mg,ANSES - Table Ciqual 2025,2025-11-03
25585,vitamin_b12_ug,1.94,µg,ANSES - Table Ciqual 2025,2025-11-03
25585,omega3_g,0.12,g,ANSES - Table Ciqual 2025,2025-11-03
25586,calcium_mg,13,mg,ANSES - Table Ciqual 2025,2025-11-03
25586,iron_mg,0.61,mg,ANSES - Table Ciqual 2025,2025-11-03
25586,magnesium_mg,33,mg,ANSES - Table Ciqual 2025,2025-11-03
25586,potassium_mg,520,mg,ANSES - Table Ciqual 2025,2025-11-03
25586,zinc_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
25586,vitamin_c_mg,8.49,mg,ANSES - Table Ciqual 2025,2025-11-03
25586,vitamin_b12_ug,0.7,µg,ANSES - Table Ciqual 2025,2025-11-03
25586,omega3_g,0.09,g,ANSES - Table Ciqual 2025,2025-11-03
36027,calcium_mg,25,mg,ANSES - Table Ciqual 2025,2025-11-03
36027,iron_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
36027,iodine_ug,60,µg,ANSES - Table Ciqual 2025,2025-11-03
36027,magnesium_mg,25,mg,ANSES - Table Ciqual 2025,2025-11-03
36027,potassium_mg,270,mg,ANSES - Table Ciqual 2025,2025-11-03
36027,zinc_mg,0.67,mg,ANSES - Table Ciqual 2025,2025-11-03
36027,vitamin_b12_ug,0.23,µg,ANSES - Table Ciqual 2025,2025-11-03
36027,omega3_g,0.21,g,ANSES - Table Ciqual 2025,2025-11-03
36035,calcium_mg,34.1,mg,ANSES - Table Ciqual 2025,2025-11-03
36035,iron_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
36035,iodine_ug,41,µg,ANSES - Table Ciqual 2025,2025-11-03
36035,magnesium_mg,18.4,mg,ANSES - Table Ciqual 2025,2025-11-03
36035,selenium_ug,5.7,µg,ANSES - Table Ciqual 2025,2025-11-03
36035,zinc_mg,1.5,mg,ANSES - Table Ciqual 2025,2025-11-03
36035,vitamin_d_ug,0.4,µg,ANSES - Table Ciqual 2025,2025-11-03
36035,vitamin_c_mg,1.4,mg,ANSES - Table Ciqual 2025,2025-11-03
36035,vitamin_b12_ug,1.8,µg,ANSES - Table Ciqual 2025,2025-11-03
36035,omega3_g,0.1747,g,ANSES - Table Ciqual 2025,2025-11-03
36036,calcium_mg,22,mg,ANSES - Table Ciqual 2025,2025-11-03
36036,iron_mg,1.6,mg,ANSES - Table Ciqual 2025,2025-11-03
36036,magnesium_mg,26,mg,ANSES - Table Ciqual 2025,2025-11-03
36036,potassium_mg,230,mg,ANSES - Table Ciqual 2025,2025-11-03
36036,zinc_mg,0.8,mg,ANSES - Table Ciqual 2025,2025-11-03
36036,vitamin_b12_ug,0.45,µg,ANSES - Table Ciqual 2025,2025-11-03
36036,omega3_g,0.2,g,ANSES - Table Ciqual 2025,2025-11-03
25009,calcium_mg,59.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25009,iron_mg,0.71,mg,ANSES - Table Ciqual 2025,2025-11-03
25009,iodine_ug,4.55,µg,ANSES - Table Ciqual 2025,2025-11-03
25009,magnesium_mg,17.5,mg,ANSES - Table Ciqual 2025,2025-11-03
25009,potassium_mg,184,mg,ANSES - Table Ciqual 2025,2025-11-03
25009,zinc_mg,1.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25009,vitamin_d_ug,0.1,µg,ANSES - Table Ciqual 2025,2025-11-03
25009,vitamin_c_mg,0.65,mg,ANSES - Table Ciqual 2025,2025-11-03
25009,vitamin_b12_ug,0.42,µg,ANSES - Table Ciqual 2025,2025-11-03
25009,omega3_g,0.03242,g,ANSES - Table Ciqual 2025,2025-11-03
25029,calcium_mg,31.6,mg,ANSES - Table Ciqual 2025,2025-11-03
25029,iron_mg,1.24,mg,ANSES - Table Ciqual 2025,2025-11-03
25029,iodine_ug,3,µg,ANSES - Table Ciqual 2025,2025-11-03
25029,magnesium_mg,23.2,mg,ANSES - Table Ciqual 2025,2025-11-03
25029,potassium_mg,187,mg,ANSES - Table Ciqual 2025,2025-11-03
25029,zinc_mg,1.22,mg,ANSES - Table Ciqual 2025,2025-11-03
